mau bikin akun sapawarga aplikasinya selalu berhenti bekerja padahal memori pada perangkat saya tidak penuh dan jaringan cukup memadai tolong perbaiki bug tersebut	negative
giliran mau reseevasi pajak tahunan samsat nya yg ada cimahi doank cibinong ga ada ga gunan amat ini apk	negative
walaupun loading tapi mantap lah	positive
apk lemot	positive
belum paham sepenuhnya dgn apl ini	positive
sangat membantu	positive
kok sekarang susah akses buat cek pajak kendaraan ya aplikasi ga mau dibuka	neutral
aplikasi nya lambat buka mau cek pajak ga kebuka	negative
ini mah bukan sapa warga tapi sampah warga	negative
sangat membantu terutama u byr pajak kendaraan	positive
bermanfaat	positive
ah aplikasinya gmn sih eror mulu perbaikan dong dri kemarin daftar online gak bisa bisa sistemnya perbaikan dong	negative
kegunaan memang banyak tapi aplikasi ini sangat lag jelas jelas jaringan bagus malah delay gagal unduh trus ke log out terus padahal gak mencet log out perbaiki bug sana	negative
cacat ni aplikasi error mulu kerjaannya	negative
jelek mau daftar spmb smk aja nga bisa di buka	negative
kenapa aplikasi nya loading mulu udah seminggu lebih	negative
eror loding mulu	positive
saya mau bayar pajak ga bisa2 knp ya udah seminggu ini biasa bayar online sampe udah telat ini pajaknya	positive
eror mulu butut	negative
mempermudah tp sering ganguan	positive
aplikasi nya harus di perbaiki mau cek pajak aja loading lama gak kaya apa sebelah	negative
ini kenapa eror terus cek kendaraan	negative
tulisan periksa koneksi internet terus muncul setelah update terbaru padahal koneksi internet saya tidak ada masalah sangat mengganggu	negative
download surat pernyataan tangung jawab mutlak dari jam 8 pagi sampai jam 2 siang ga ke download padahal jaringan bagus di handphone juga ga banyak memori yang terpakai	negative
aplikasi gebleg mau upload foto2 ajh susah banget	negative
apk mempersulit anak masuk sekolah bukan mempermudah	negative
knp ketika saya daftar siswa baru jalur domisili error terus gak bisa daftar pesan errornya rapor harus diisi padahal saya sudah isi lengkap semua data termasuk upload berkas file nya	negative
assalamualaikum bapak aing apk na ngelag kaya otak barudak gen z euy kumaha ade urang rek daftar sakola na bapak hadeuh	negative
bayar pajaknya sih online cuma tetep harus ngambil stnk baru nya di samsat yaa sama aja dong mana digabungin sama yang offline malah lebih lama yang online karena harus fotocopy dulu eskkp nya dari pagi sampe jam 10 30 masih belum beres	negative
gajelas aplikasi nya loading mulu gua mau daftar smk loading terus gajelas kalo ga niat bikin aplikasi gausah dibikin gajelas	negative
sangat joss	positive
pas login force close mulu	negative
lumayan	neutral
katanya super apps akses spmb aja harus tunggu puluhan menit payah	neutral
susah login error terus	negative
sangat membantu	positive
oke mantaaap	positive
susah login yang spmb apk kebiasaan apk dari pemerintah	negative
kenapa versi baru jd lemot banget	positive
masih banyak bug gak bisa pilih kota untuk identitas diri terus jika sudah diisi eh malah gak bisa diubah	negative
kacau ini gak bisa masuk aplikasi ini harus dilaporkan lagi ke kdm	negative
lemot selalu ga ada perbaikan	negative
terima kasih	positive
mau byar pajak aplikasinya malah lag hadeuh	negative
bagus	positive
tidak bisa melengkapi profil pribadi nama kecamatan kurang lengkap tidak tersedia tolong di perbaiki lagi ya min	positive
lemot	negative
mau blokir kendaraan ko ga bisa bisa pas di bagian ambil poto langsung keluar aplikasi	negative
sejak gabung dgn fitur lain malah susah utk cek pajak masih lebih baik saat tunggal sambara mengecewakan	negative
susah banget memuat terus	negative
mempermudah keperluan warga provinsi jawa barat	positive
cek pajak kendaraan loading terusss	negative
hari ini 5 juni 2025 saya mau bayar pajak mobil yg jatuh tempo tapi diaplikasi cuma loading gak bisa masuk akun sampai jam 9 malam tetap gak bisa lewat dari tanggal 5 kena denda gak ikhlas saya	negative
mau login ke akun spmb loading terus gak kelar kelar	negative
baik	positive
apakah bisa membayar pajak kendaraan dari aplokasi ini tanda cap stempel dr samsat bagaimana	positive
oke	positive
semoga membantu	positive
menurut saya ini aplikasi pemerintah paling bagus dari sisi ui ux ya dari fungsi juga lumayan lah saya beberapa kali bayar pajak dan lancar	positive
ok	neutral
aplikasi rusak notif aja banyak giliran mau di pake muterrr muter doang loading lamaa	negative
susah bayar virtualnya gangguan terus	negative
buruk server down mulu	negative
assalaamu alaikum punten pa abdi bade tumaros abdi bade bayar pajak di aplikasi sapa warga eta pami te dicetak pengesahan na di samsat teu sawios2 ukur nganggo qr bukti pembayaran wungkul sah teu pami aya razia dijalan haturnuhun infona margi kaleresan abdi nuju damel diluar provinsi haturnuhun	positive
apk mudah di gunakan tetapi baru2 ini knapa ga bisa terbuka ya	positive
knp aplikasinya ko sedang dalam perwatan	negative
mau bayar pajak kok loading terus	negative
app bagus membantu dan informatif	positive
jelek apknya	negative
aplikasi pedut knapa ini loading mulu dr kpn tau	negative
ribet kode kadang bisa d akses kadang juga engga	negative
kenapa ya sekarang tiap mau ngecek pajak atau bayar bayar pajak susah masuk gak kayak dulu cepet	negative
mau bayar pajak min sukses ko ga bisa di bayar gimana sih dari kemarin loh udah update sekarang bayar pajak ga bisa	neutral
di sesi bayar pajak kendaraan ini kok gak bisa di klik ya udah pengen bayar pajak pisan ini malah gak bisa lanjut	neutral
busuk banget aplikasi buatan pemerintah kagak mampu beli server yg cepet kah lama banget loading nya	negative
tidak bisa log in aplikasi tiba tiba keluar sendiri	negative
semoga lancar	positive
lebih mudah	positive
menu bayar pajak kendaraan orang lain tidak bisa bagaimana ini ya	negative
rudet	negative
baru pagi diinstal hbis dzuhur minta di updet aneeeh	negative
fiturnya bisa bayar di indo atau alfa pas mau bayar gak bisa ternyata	negative
katanya butuh survey dari warga tetapi saat ada pertanyaan yg bersifat saran tp error aplikasinya padahal tulisan sudah benar hanya memakai huruf tanpa tanda baca yg lain tp tetap merah sehingga tidak bisa dikirim survey tentang jcc	negative
tolong aplikasi segera diperbaiki mau bayar pajak motor mind	positive
bagus	positive
rincian pembayaran sudah keluar dan benar tapi pas mau klik bayar k gak bisa sih klik2 bayar ttp ajah gk pindah menu haduh eror apa gmna nih aplikasi	neutral
toppp	positive
kenapa saya tidak bisa klik bayar pajak	neutral
sekedar masukan karena saya mengalami kejadian account login saya emailnya di rentas otomatis saya tdk bisa login dan membuat account baru no tlp sdh tidak bisa di masukin soalnya sdh terdaftar usulan nya kenapa harus login nya cuma 1pintu pakai email kenapa ngk pk nik atau no hp otp agar flexible untuk kasus yg tdk bisa login seperti yg saya alami semoga kedepannya mengacu ke nik dan otp no hp untuk kemudahan login terimakasih	negative
setelah update bukannya makin bagus malah makin jelek	negative
ini gimana mau bayar pajak udah ada nominalnya berapa tapi ketika di klik bayar pajak gabisa ini gimana ya ampuun niat mau bayar supaya ga ribet di aplikasi ga ada solusinya	negative
good	positive
bagus	positive
bagus	positive
terima kasih	positive
aplikasi bagus dan sangat membantu	positive
ngecek info pajak kendaraan orang lain ga akurat dari merek yamaha malah jadi honda sampai tahun 2018 eh malah jadi tahun 2015	positive
kerenn mantap aplikasinya	positive
ok	positive
tidak bisa bayar pajak kendaraan	negative
aplikasi pemerintah gak guna mau bayar susah nunggu gambar jam pasir mulu pantes pungli banyak aplikasi sengaja dibikin bapuk kek gini	negative
pembayaran pajak lebih mudah	positive
mantap	positive
admin yg bager email verifikasi kok belum di kirim ya	positive
sudah download lagi yg kedua kalinya masuk mau blokir motor yg sudah terjual tetap gak bisa bikin esmosi mau gak mau harus ke samsat induk blokir nya	negative
aplikasi eror	negative
sistem selalu gangguan dan tidak kunjung selesai maintenancenya	negative
tolong di bantu aplikasinya buat bayar kendaraan kok gak bisa ya udah di klik bayar kendaraan ini tapi gak ada respon	positive
bagus	positive
tolong aplikasinya diperbaharui lagi dibikin ringan soalnya agak lama pas buk awal aplikasinya	positive
aplikasi nya lmot kurang satset bnyak gagal server trus	positive
lemot parah aplikasi nya server sibuk terus sekelas pemprov jabar padahal lemottt bufering terus	negative
msh bnyk kekuranganx pengisian data diri saja tidak bisa	negative
bagi pemula sangat membantu	positive
mantap	positive
siip	positive
aplikasi apaaan susah d pake ga becus ni yg bikin apk	negative
saya tinggal di bandar lampung apakah bisa pake aplikasi ini untuk ikut pemutihan	positive
aplikasi ga jelas ga bisa cek pajak kendaraan bermotor tolong di perbaiki lagi	negative
bagus apalagi kalo ada fitur tabungan pajak untuk kendaraan dan bisa di lakukan bayar ekses dari saldo tabungan itu sendiri	positive
ok blok kendaraan sudah berhasil terima kasih sapawarga	positive
sangat sangat membantu sekali top lah	positive
mantappppp	positive
bagusss	positive
sangat baik	positive
bagus bngt membantu warga indonesia aku aja yng tsinya byar stnk ke kntor nya ngntri lama panjang skrng mh bisa d hp aja	positive
biar bintang yang berbicara	positive
no comment tetap tingkatkan pelayanan online jabar terbaik gubernur top bgt	positive
aplikasi kocak mau ngisi data tanggal lahir yg tertera cuma kelahiran tahun 2000 dibawah tahun 2000 gaada gimana mau ngisi data coba	positive
tolong diadakan bantuan untuk bayar pajak motor karna app signal sering gangguan atau sulit	positive
good aplikasi	positive
jaringan lambat	negative
gk bisa	negative
sangat membantu blokir kendaraan menjadi lebih mudah	positive
bagus sngat mmbntu info nya	positive
bagus untuk mengetahui cara pembayaran dan jumlah pajak yg harus dibayar	positive
ga ada kurir pos gojek grab ataupun sameday ttep disuruh dateng padahal bayar pajak sempak2 negara konoha	negative
aplikasi yang sangat bermanfaat	positive
sangat membantu	positive
mau bayar pajak kendaraan secara online gimana nih gada petunjuknya aneh	negative
min tidak ada kelurahan banjar untuk melengkapi data alamat di kota banjar	positive
god job	positive
untuk lowongan kerja terhubung dengan s juara muter trus g bsa	positive
aneh ya di negara ini sistemnya udah serba canggih tapi ko bayar pajak tetep aja harus ke samsat kan ufah ada aplikasi yang mempermudah pembayatan fan supaya tidak antri ya inti nya cuan harus keluar banyak	negative
aplikasi ini sngt mmbntu warga trimksh bp gub jbr	positive
mau bayar pajak kendaraan kok sulit yach sudah lengkapi biodata profile saat masukin no hp saya jawabnya phone already exist dan tidak bisa lanjut gimana itu yach	neutral
sangat membantu	positive
ok	positive
keren	positive
kereennnnnnnn informasi gampang dipahami dan mudah	positive
cara memasukan mendaftarkan kendaraan pribadi bagaimana	positive
aplikasi sangat lengkap	positive
mantap moga bermanfaat	positive
sangat bagus dan sangat baik	positive
ok sangat ngebantu good job	positive
bagus	positive
sarana aplikasi yang memberi kemudahan dalam urusan	positive
ok	positive
cukup membantu	positive
aplikasi ok	positive
bagus	positive
udah masukin semua data terus masukin nomor kendaraan ehhhh gk sesuai yg tertera di sama yg realita	negative
membantu	positive
mau daftar pencari kerja sedang perbaikan mau liat loker pending ga udah2	negative
ok	positive
mntep	positive
sy sdh melakukan pajak motor melalui sapawarga kl sy mau print out stnk apa saja dokumen yg hrs di bawa ke kantor samsat	positive
good	positive
sangat membantu sekali mamtaaaap	positive
membantu dalam pengecekan segala yang tertera diaplikasi	positive
saran untuk menghindari pungli lebih baik untuk pembayaran pajak tahunan dan 5 thun dipermudah lewat aplikasi ini pemilik kendaraan yg mau bayar pajak tinggal tf di aplikasi ini surat dokumen di krim langsung ke rumah melalui paket saya yakin smua warga ingin taat pajak cuma kadang suka males dtang jauh2 ke samsat trus d persulit	neutral
susah nya masukin data buat lepas kepemilikan hadeh	positive
sangat membantu	positive
kok mau ngecek pajak skrng susah ya harus loding dulu apa gangguan atau jaringan ya	positive
sangat membantu terimakasih	positive
mantap sapawarga bisa membantu dalam mengecek kendaraan jabar	positive
dari sambara tidak ada no yang bisa di tlpn hanya chat dan jawabannya masih bingung	neutral
mantap	positive
bagus aplikasi nya mudah di gunakan semoga data saya aman di aplikasi ini	positive
sangat membantu sekali	positive
mantap	positive
sangat sangat membantu	positive
bagus mempermudah proses	positive
oke sangat membantu	positive
luar biasa	positive
ok	positive
sangat membantu	neutral
mantap	positive
cek fisik 10rb balik nama bpkb 225 sama bayar full yg di stnk 300an mantap motor 10tahun bisa hidup lagi makasi bapakaing	positive
nyoba aplikasi menu lepas kepemilikan gagal upload terus	negative
saya mau bayar pajak mobil via sambara sudah dpt nomor va tapi gagal transaksi beda bank pdhl akun sudah terbaca begitu juga via alfamart sudah dpt kode bayar tpi di alfamartnya ga bisa si kasir tidak tau tidak menemukan aplikasi apa yg harus dia pakai pdhl sy sudah menunjukkan smuanya lengkap salahnya dimana	positive
aplikasinya terasa berat 1 jam kok cuma bleng hitam	negative
bgus	positive
setelah download apk ini dan sudah daftar kenapa jadi error gak bisa di buka	negative
kemajuan	positive
mantap	positive
ini aplikasi ko eror terus sih blank trs tampilannya	negative
bagus	positive
kenapa aplikasi saya tidak bisa di akses malah layar nya hitam tidak keluar menu sama sekali	positive
bagaiman klo stnk nya ilang apakah perlu memakai surat ket dari kepolisian	positive
sae pisan	positive
mau bayar pajak mobil dengan metode bayar dengan kode gagal terus muncul notif kesalahan sistem gimana ini min	negative
pasti pas	positive
aplikasi ok cuma saran saya untuk program jabar nya di tingkatkan setiap sekolah di data bagi yg sudah lulus dan ajak kerjasama dengan pt ataw kantor agar siswa yg sudah lulus mudah untuk mendapatkan pekerjaan	positive
mantap	positive
saya heran ko apk ini bisa tidak akurat di cek biaya bayar pajak sekian tpi setelah ke samsat jdi beda	negative
good	positive
mantap	positive
memudahkan pembayaran pajaknya	positive
